usuario|canciones|edad|sexo|likes|clasico|country|rock|cumbia|pop|boleros
2112|418|44|hombre|460|49.2011|4.78508|191.396|26.9183|6.69952|3.92999
2113|485|53|mujer|29|63.7679|8.20696|67.4255|217.017|44.9893|11.0011
2114|26|18|mujer|249|37.3407|3.86639|168.814|108.142|14.4758|6.61536
2115|190|83|hombre|109|9.48326|1.10409|159.699|265.909|46.9408|17.1364
2116|97|46|hombre|172|49.1005|4.85709|153.312|85.8617|27.1094|1.31235
2117|435|22|hombre|218|41.4597|2.92677|73.4309|181.436|11.3577|1.73798
2118|294|7|hombre|41|52.5794|3.62918|56.6566|232.588|12.6901|5.26951
2119|295|43|hombre|102|73.9889|7.10934|153.804|122.01|11.3699|14.1131
212|313|18|hombre|180|54.4663|5.97366|19.2454|140.89|42.8137|17.5086
2120|307|35|hombre|331|49.7743|8.78|19.3782|57.5171|15.1066|2.51574
2121|305|92|mujer|25|51.6197|7.10989|11.3073|164.262|1.66252|19.9953
2122|340|62|hombre|499|22.7757|0.993608|107.437|285.534|12.2229|15.2903
2123|256|44|hombre|361|80.0129|3.88794|94.4712|299.445|18.0534|16.1088
2124|442|67|hombre|92|61.9235|2.10934|83.0447|46.5339|43.3023|15.8767
2125|416|26|hombre|60|30.9305|9.3705|59.774|253.06|22.045|13.4282
2126|281|86|hombre|312|97.4533|5.89482|50.3702|224.878|31.3797|18.1121
2127|159|21|mujer|152|23.177|8.43033|178.607|122.77|6.0112|4.41902
2128|278|75|mujer|321|27.1589|9.52288|190.058|53.4138|13.8703|20.3648
2129|311|1|mujer|419|28.2392|7.95463|103.82|95.7691|35.4012|4.5095
213|91|53|hombre|301|27.7042|1.6127|69.2013|289.573|8.80876|14.785
2130|123|61|mujer|144|55.8563|3.92254|102.772|246.949|38.0107|1.4771
2131|440|34|mujer|443|75.0437|3.13816|187.603|273.764|25.1015|18.847
2132|427|13|mujer|385|99.0105|3.09076|123.008|254.043|34.4921|14.572
2133|144|11|mujer|6|77.0952|3.28317|194.34|72.9865|9.77882|3.64663
2134|207|60|hombre|91|19.3112|8.15554|130.879|281.036|36.6125|6.2838
2135|229|27|mujer|318|17.7114|3.61062|192.931|72.5092|20.1484|18.7243
2136|240|89|mujer|114|84.0859|0.884859|75.5764|280.934|16.435|21.064
2137|242|42|mujer|193|73.1155|6.11798|99.8403|74.8917|28.1728|12.5367
2138|334|91|hombre|86|30.447|1.60024|186.357|276.568|11.5484|21.1502
2139|482|38|mujer|478|6.99851|3.59083|74.4965|43.0304|23.5876|11.0863
214|14|88|mujer|176|95.3411|3.69321|110.32|223.414|28.0134|5.36659
2140|67|88|hombre|352|98.4243|4.43229|16.149|77.3576|30.946|14.5894
2141|488|22|mujer|345|58.1821|0.636102|58.3822|39.831|11.0628|14.9785
2142|353|86|mujer|186|79.8503|2.83525|134.233|120.696|0.705856|12.833
2143|413|32|mujer|120|15.7946|8.27872|0.254596|91.7228|23.2883|9.93883
2144|198|55|hombre|44|47.1891|4.37426|79.0147|139.518|41.2071|4.9156
2145|127|81|hombre|471|82.4317|8.52499|40.9183|47.4008|26.3662|1.97314
2146|299|38|mujer|375|63.3725|7.68779|94.883|137.597|45.0943|24.5658
2147|221|85|hombre|134|49.6502|4.73717|33.0295|224.091|40.5289|2.56225
2148|27|45|hombre|295|45.5521|1.62363|106.986|100.029|30.8478|7.20299
2149|108|70|mujer|490|30.7246|1.35129|75.4057|160.492|18.1423|9.10298
215|266|13|mujer|426|40.304|7.9946|177.739|108.176|39.9005|4.82711
2150|339|48|mujer|9|83.0777|0.86039|5.60805|255.707|35.2428|22.7362
2151|336|59|hombre|248|88.1247|4.79819|45.9683|259.07|31.6173|2.66902
2152|224|46|mujer|345|54.9837|9.92825|52.2172|227.277|11.5653|9.91133
2153|28|95|hombre|145|74.8266|8.0392|79.0316|255.204|0.65206|13.6992
2154|393|49|mujer|238|18.1471|3.99346|76.0356|206.227|41.1276|4.98951
2155|230|9|mujer|65|26.701|8.00191|130.564|16.7573|42.7659|18.6003
2156|47|90|hombre|376|23.6119|9.15028|186.799|229.432|42.5406|21.9713
2157|172|43|mujer|206|0.773649|6.81435|35.7548|18.0062|26.992|19.242
2158|186|26|mujer|468|40.5078|8.55015|109.088|28.5838|4.4052|8.72975
2159|367|33|hombre|438|83.1959|8.8845|36.04|278.54|36.6193|3.18861
216|269|99|mujer|210|91.899|7.05466|36.4763|109.156|38.1599|3.58439
2160|426|65|mujer|293|68.4887|1.46407|55.5577|163.439|17.2495|24.9452
2161|326|90|hombre|378|66.0197|7.55889|101.945|223.753|33.0435|14.8716
2162|44|21|hombre|410|25.6573|6.02086|3.00975|6.83557|35.211|22.0749
2163|126|48|mujer|442|15.1376|5.2373|92.3007|259.974|36.0798|6.67595
2164|399|45|hombre|453|24.4474|9.79011|171.394|206.679|28.8689|18.9395
2165|272|41|mujer|262|51.5462|0.546955|95.0659|118.296|4.98929|7.05418
2166|276|40|mujer|191|3.67433|8.89675|95.4321|48.6142|15.4227|14.6561
2167|236|47|hombre|263|43.6484|0.894772|169.413|152.179|13.1577|19.3219
2168|387|17|mujer|67|34.454|4.33839|50.8694|153.276|5.6503|3.20137
2169|369|85|hombre|340|16.3925|4.1646|60.4486|136.086|48.8675|10.9713
217|147|2|hombre|328|10.6807|9.06418|162.562|17.1844|1.81461|22.3316
2170|458|15|mujer|301|2.16232|5.67598|18.3592|182.178|33.0977|3.43208
2171|456|63|mujer|279|96.8792|5.21385|180.955|282.456|41.5598|7.7089
2172|182|77|hombre|248|97.2171|4.46009|194.702|122.999|24.9736|8.66348
2173|444|11|mujer|204|58.8143|3.62597|99.3377|252.368|13.7534|13.2354
2174|140|15|hombre|216|28.7296|0.253509|141.284|261.104|14.3403|14.7262
2175|229|2|hombre|382|79.1335|0.854035|148.358|254.579|37.7508|14.1956
2176|277|66|mujer|68|29.642|2.13568|163.352|251.515|20.2991|12.4445
2177|452|76|hombre|217|6.72647|9.8082|108.079|152.756|1.52865|23.3838
2178|8|70|mujer|243|26.5684|6.30784|25.385|29.729|27.2553|12.9654
2179|387|42|mujer|314|74.5383|6.35217|8.75392|189.574|49.7255|12.2799
218|68|60|hombre|88|33.0582|6.11977|8.84241|99.4523|17.8429|1.582
2180|404|22|mujer|426|87.2167|3.31038|19.0684|266.003|48.604|17.8467
2181|442|31|mujer|255|17.1806|7.26465|172.663|47.9203|18.6651|4.75157
2182|466|43|hombre|18|80.4234|7.08508|28.8768|63.4946|9.62345|18.3216
2183|103|27|hombre|42|79.2913|8.09335|59.2322|168.553|9.63144|7.98885
2184|241|96|hombre|205|83.9069|6.13692|48.4237|296.251|31.1359|16.6622
2185|392|29|hombre|58|72.4027|8.60935|7.63528|110.628|49.0368|0.623691
2186|388|71|hombre|355|93.0653|7.40134|118.457|139.335|39.7745|22.2708
2187|231|74|mujer|12|34.3405|2.2871|147.824|273.277|31.8695|12.5176
2188|111|3|mujer|126|68.6679|6.18886|131.226|138.109|8.44359|7.83139
2189|225|71|mujer|346|96.4915|1.7289|51.5474|15.1948|42.9992|3.90364
219|115|91|mujer|324|61.258|0.949534|101.188|103.502|47.9349|5.02043
2190|238|81|hombre|387|6.88352|8.52943|193.895|208.051|27.7219|14.8154
2191|483|94|mujer|161|3.68254|8.13419|104.728|136.287|9.72129|19.6677
2192|468|4|hombre|357|46.4577|9.28035|190.792|89.2092|26.3037|6.62981
2193|157|81|hombre|487|0.839055|2.32195|96.8891|51.3374|39.5006|11.1535
2194|194|7|mujer|456|63.091|0.811478|154.688|221.506|45.5622|4.2245
2195|117|7|hombre|476|86.4369|0.94543|148.673|106.784|22.5451|23.921
2196|230|26|hombre|324|46.0718|9.38243|142.834|234.901|31.7973|15.1356
2197|222|85|hombre|203|34.9461|3.16518|128.006|203.056|24.5137|0.347819
2198|224|66|hombre|350|74.7152|6.84634|79.9247|259.26|39.6118|18.6549
2199|417|56|hombre|5|82.4448|1.38659|22.6617|36.5098|17.6947|20.9585
22|122|79|hombre|76|22.7498|6.16131|105.934|48.1733|12.0863|0.379076
220|416|66|mujer|26|13.2982|3.68742|64.4984|56.0584|14.0702|0.619284
2200|394|83|hombre|45|35.0849|8.12211|92.3783|276.783|43.0426|14.3755
2201|299|99|hombre|449|75.1687|1.97666|121.004|286.344|13.5499|22.7757
2202|46|7|mujer|280|22.2902|6.72242|74.5488|35.9689|40.2265|5.10384
2203|303|86|hombre|325|21.9975|0.548002|13.1484|267.057|1.44248|3.55396
2204|228|61|hombre|232|26.5029|5.10646|132.553|267.08|25.3198|0.901584
2205|226|43|hombre|103|87.1804|7.05543|151.782|267.568|13.0318|14.5782
2206|38|5|mujer|228|28.8503|0.769622|33.4535|155.435|16.5164|19.8055
2207|75|57|mujer|254|50.2697|1.02092|0.0827073|225.63|47.4883|13.8696
2208|345|78|mujer|139|35.7326|4.49394|1.93327|69.7706|45.2406|6.93888
2209|203|20|hombre|237|33.508|9.41865|118.442|243.655|43.3492|23.3182
221|496|85|mujer|128|87.5533|3.31624|159.436|18.6622|28.6427|5.8905
2210|334|63|hombre|432|30.3352|7.56881|192.785|250.719|27.0637|7.50463
2211|17|45|hombre|402|85.7223|9.33387|78.0541|203.632|37.7868|23.0751
2212|281|77|hombre|139|85.4175|0.0487595|102.72|4.88969|5.91955|2.97011
2213|187|82|mujer|442|66.4985|3.56275|127.089|297.832|22.1083|11.2958
2214|433|58|mujer|132|46.6201|8.72337|69.3655|204.572|31.1886|5.39953
2215|413|89|hombre|325|50.2558|4.96482|150.853|188.939|48.0711|18.965
2216|314|39|mujer|377|38.7446|0.5579|184.155|67.2381|49.0504|23.6234
2217|311|32|mujer|407|26.6917|3.02759|21.7178|289.744|44.96|7.23674
2218|323|72|mujer|44|85.9549|4.23215|140.342|166.765|28.038|1.85906
2219|163|20|hombre|99|1.94326|3.94889|55.922|283.378|15.0435|23.4079
222|411|37|mujer|253|9.67017|9.6347|45.5378|208.167|28.3114|22.8264
2220|217|21|mujer|231|35.8031|1.85906|167.34|101.777|41.7869|14.75
2221|469|18|hombre|380|15.4285|7.83564|107.746|277.852|49.0982|22.5685
2222|26|10|hombre|416|15.5412|7.77536|118.348|257.596|8.07066|6.75005
2223|212|13|hombre|196|11.6704|7.63686|170.357|213.401|6.72756|20.9065
2224|13|95|hombre|58|32.6983|6.5484|170.72|261.91|13.3962|13.6883
2225|364|79|hombre|329|2.96554|8.52743|72.0464|137.08|21.0202|16.2023
2226|410|90|hombre|208|63.4965|0.696825|106.513|267.179|3.82511|22.83
2227|339|8|hombre|448|7.92133|0.190322|155.932|280.183|35.8754|6.4059
2228|33|16|hombre|96|30.1858|3.54667|37.6282|103.066|6.05442|17.8207
2229|1|73|mujer|119|37.3724|7.98206|38.1864|92.291|3.56613|23.0777
223|302|76|mujer|498|95.0311|9.7758|19.1022|126.748|3.86673|23.2734
2230|309|7|mujer|55|90.4554|6.33867|58.4536|96.5771|8.73332|13.3725
2231|30|41|mujer|201|31.0522|1.31788|109.604|54.8948|12.6333|19.6307
2232|332|75|mujer|458|0.617712|6.84372|116.473|198.474|34.0305|11.5067
2233|183|11|hombre|275|71.4741|7.81856|195.168|83.309|31.6182|20.5126
2234|498|28|hombre|284|30.2347|3.05244|108.791|275.303|35.7942|22.6704
2235|104|28|hombre|421|61.2328|2.17585|42.9978|49.5899|7.14398|5.95976
2236|334|73|mujer|236|54.5022|1.64449|55.2011|54.1679|40.7213|2.66738
2237|69|60|hombre|65|54.225|6.02578|0.977767|94.6232|22.3599|24.8804
2238|108|43|hombre|445|64.4249|3.09777|45.5522|70.1814|45.9155|12.5169
2239|151|84|hombre|348|80.9062|1.77017|145.476|132.637|11.1989|4.99545
224|465|10|hombre|47|37.9586|3.77558|189.402|74.8076|27.7301|2.46391
2240|319|73|hombre|426|13.9163|3.48048|38.2758|241.112|1.0646|5.90703
2241|391|54|hombre|221|18.1955|8.51111|64.8477|260.778|1.68547|7.74287
2242|205|30|hombre|420|44.33|5.81484|142.3|76.1249|42.8164|21.5304
2243|309|62|hombre|398|22.8106|4.44201|67.2242|294.111|14.5073|12.9477
2244|85|67|mujer|166|17.5949|4.79082|35.2852|295.647|8.12526|22.2472
2245|377|55|hombre|116|34.3199|2.73582|73.6044|224.282|6.2583|1.80443
2246|487|87|hombre|495|72.3047|3.61982|43.074|106.36|35.1291|22.349
2247|477|71|mujer|178|90.1282|6.84133|25.5737|92.9471|8.04675|12.1293
2248|348|38|hombre|94|49.2834|9.0423|148.849|56.2637|38.4515|12.0132
2249|225|59|mujer|314|25.2277|8.71319|133.712|269|17.0434|16.9247
225|232|94|mujer|108|88.7412|0.582423|78.2653|170.183|2.31786|5.56959
2250|130|37|hombre|296|14.8662|9.04468|27.5577|144.296|37.7285|3.06478
2251|33|99|mujer|194|26.5216|2.39911|46.168|286.166|15.7935|13.281
2252|241|58|mujer|89|89.894|8.54181|42.2004|33.685|39.8208|23.1071
2253|440|39|hombre|117|62.2793|3.2065|101.756|0.484713|45.2923|16.2523
2254|43|60|mujer|410|41.208|8.63903|98.4707|223.389|30.7975|7.11274
2255|99|52|hombre|428|80.3893|2.69305|97.3123|112.192|21.6108|20.5885
2256|329|43|hombre|434|23.9007|4.99671|18.4689|72.3018|7.27369|7.08156
2257|320|51|mujer|255|50.6975|5.74517|192.719|68.6434|23.4361|17.4891
2258|250|96|mujer|193|97.4685|4.56999|127.396|160.776|19.5051|15.0276
2259|217|50|mujer|334|6.32389|9.43456|35.6211|240.269|6.07741|15.7583
226|93|53|mujer|12|63.2186|7.19381|108.171|285.88|40.8419|7.72978
2260|477|66|hombre|67|65.75|8.56532|142.584|155.044|39.3059|6.81701
2261|451|7|mujer|146|73.0403|3.90361|51.7182|149.279|49.8635|2.24035
2262|379|47|hombre|261|4.24252|6.83836|39.0891|210.726|13.8469|6.0133
2263|318|93|hombre|145|26.0399|7.60958|29.458|36.5925|28.9487|5.39887
2264|371|14|mujer|228|96.627|4.00357|13.7105|39.5375|3.76236|6.33382
2265|403|17|hombre|219|97.5867|1.6375|37.8538|246.436|27.0418|2.04224
2266|80|85|hombre|107|88.4244|8.38524|194.796|189.444|24.4006|5.02331
2267|388|50|mujer|211|50.2068|4.04479|139.542|128.433|40.9236|1.92655
2268|330|57|mujer|496|46.8257|2.27613|150.244|238.093|23.874|16.8231
2269|446|65|hombre|181|30.0224|9.37853|45.7865|146.8|12.5145|9.93951
227|157|9|mujer|33|20.8336|9.51417|81.5767|112.246|38.7255|21.0766
2270|151|5|mujer|178|53.3504|3.39633|155.542|226.073|45.8662|2.66484
2271|275|46|mujer|292|43.6659|5.97312|162.357|208.809|26.7277|12.7134
2272|414|62|hombre|273|5.0571|8.27117|50.0632|225.715|7.84317|21.3643
2273|89|10|hombre|376|32.4803|9.86346|195.702|134.03|33.7189|10.6399
2274|184|69|hombre|372|39.7273|2.90088|130.449|285.741|44.5161|2.98138
2275|128|85|mujer|388|87.4543|1.89027|51.0772|139.117|20.757|20.5756
2276|407|97|hombre|394|83.9704|1.43158|100.173|10.3102|18.7|3.79271
2277|464|82|mujer|428|32.6134|8.76708|92.381|269.569|24.7938|7.69157
2278|23|53|hombre|93|81.4824|6.43783|38.0978|72.3179|3.40883|7.96231
2279|41|22|hombre|182|46.6145|6.44359|79.4466|216.611|35.4191|17.1723
228|116|80|hombre|226|14.9594|5.1924|52.8463|198.451|47.5796|15.0959
2280|282|44|mujer|87|3.33494|2.89807|13.164|282.109|6.46946|9.61938
2281|43|26|mujer|141|25.552|0.702684|171.974|209.872|42.1367|8.58992
2282|451|75|hombre|404|63.1565|5.60767|83.6036|223.246|31.043|2.06912
2283|392|47|mujer|394|32.6811|3.73593|112.078|112.565|0.949939|5.23719
2284|418|51|hombre|454|13.5833|2.18144|116.627|14.7844|34.682|2.27183
2285|104|52|mujer|170|14.9874|3.83506|167.276|295.792|25.2607|19.2361
2286|493|38|hombre|271|98.9316|5.55201|145.935|228.907|2.64148|2.96624
2287|286|18|hombre|210|68.5312|7.71971|11.1612|93.3979|19.0797|6.03664
2288|63|78|mujer|252|25.7299|1.60972|193.986|180.448|8.11307|14.507
2289|14|94|hombre|4|48.6591|2.7146|12.0045|116.05|38.0213|8.02045
229|462|71|mujer|187|89.3791|7.31008|127.82|232.48|49.6539|14.4054
2290|205|31|mujer|111|74.421|9.52392|58.8461|133.231|41.3805|16.5997
2291|462|15|mujer|177|73.8116|7.24496|53.4364|76.9495|40.585|13.5343
2292|237|35|hombre|267|72.3288|2.96465|143.628|121.035|8.7711|5.7807
2293|82|92|mujer|53|89.0428|0.17799|104.627|234.13|47.0702|22.7833
2294|127|67|mujer|289|52.5091|5.53147|112.506|14.7369|16.0292|9.51515
2295|424|52|mujer|272|25.975|1.84269|111.867|135.938|9.20677|20.5809
2296|83|59|mujer|396|11.2097|5.22107|149.005|146.771|22.0814|18.3965
2297|335|0|hombre|160|47.6704|4.01328|151.38|148.505|10.9757|12.1674
2298|48|55|mujer|200|75.7887|2.33761|153.73|147.581|39.42|12.6635
2299|158|8|mujer|429|78.3344|9.48958|11.1226|283.812|48.192|12.1743
23|60|20|hombre|316|30.8063|5.63431|28.6462|200.497|11.0734|19.6
230|267|15|mujer|150|82.9617|6.78301|44.6036|144.83|33.3518|5.65934
2300|343|86|mujer|142|87.6291|0.437549|167.343|284.644|23.546|5.39864
2301|441|14|mujer|31|7.02045|7.41767|12.6587|161.999|47.0663|17.4557
2302|449|41|hombre|321|19.7542|2.93808|138.894|135.707|34.3059|11.3691
2303|120|73|mujer|75|23.7046|5.53687|82.5763|58.8677|7.25919|5.01992
2304|298|11|hombre|432|7.38706|1.94016|165.398|40.5156|34.9242|21.0428
2305|257|73|mujer|174|50.2333|0.366454|67.6793|50.404|42.3157|1.7333
2306|222|21|mujer|62|98.8648|6.75521|192.113|251.056|44.0305|17.9331
2307|176|13|mujer|29|20.4995|0.876635|30.059|66.1498|48.1133|0.63901
2308|102|50|mujer|199|81.1117|7.10572|70.644|165.228|42.2285|13.476
2309|66|67|mujer|39|81.4082|0.557241|41.4714|133.321|49.9044|10.2743
231|476|75|mujer|50|21.0693|8.08345|134.681|224.182|47.0645|19.207
2310|221|60|mujer|476|68.5069|2.00573|109.84|15.4601|4.40896|10.6644
2311|255|44|mujer|31|28.1471|7.26981|170.398|252.192|25.8081|11.9181
2312|455|19|hombre|288|71.4708|0.677109|25.1791|99.267|20.9277|14.2212
2313|388|75|mujer|171|84.9619|0.547314|90.618|79.2622|48.7389|8.19997
2314|131|72|mujer|126|93.1279|0.635575|28.5076|286.986|0.617205|5.49252
2315|36|66|mujer|340|43.2739|3.85915|97.186|208.987|25.2484|4.45931
2316|317|86|mujer|269|14.0366|5.83895|107.492|66.7585|21.1551|24.3075
2317|269|11|hombre|66|57.4083|0.843185|29.3307|128.437|7.75528|0.177449
2318|420|36|mujer|77|34.8393|2.59907|167.512|165.68|30.9989|18.6468
2319|32|49|hombre|426|60.5128|3.82303|145.007|172.397|31.4693|2.06192
232|324|32|hombre|264|25.1552|5.13922|153.537|209.69|38.1262|22.6265
2320|46|87|mujer|378|42.0022|4.93184|34.7086|181.885|49.6099|11.9532
2321|429|67|hombre|391|65.0677|2.85895|164.889|289.443|27.4353|2.15413
2322|352|73|hombre|363|83.9948|3.78539|102.344|25.7406|8.50603|7.91935
2323|453|90|mujer|377|11.874|9.59363|22.7134|138.588|36.0934|13.9857
2324|238|73|hombre|277|4.96267|1.13792|193.461|171.73|47.7369|16.9944
2325|483|88|hombre|156|63.444|2.83902|162.425|19.103|28.8799|8.63214
2326|355|80|hombre|286|44.7542|5.41269|59.8196|215.736|10.6152|9.64618
2327|231|98|mujer|318|31.6923|1.75014|191.751|182.829|44.7662|17.9942
2328|159|23|mujer|314|35.9941|0.640381|158.394|189.576|0.522908|13.0544
2329|47|77|mujer|419|73.9776|6.46878|80.3436|156.137|23.991|14.8347
233|168|77|hombre|224|18.0008|6.57554|42.3727|78.447|18.7641|8.56471
2330|274|86|mujer|401|68.7781|6.54074|193.41|180.447|44.2697|17.4379
2331|342|33|mujer|364|53.5104|2.4694|164.091|80.3999|40.4634|2.70915
2332|212|3|mujer|208|40.2092|8.64546|100.35|245.602|49.6844|23.811
2333|88|45|mujer|430|9.48307|4.14283|8.48564|120.711|23.3204|6.45946
2334|211|90|mujer|15|80.9012|9.03885|148.731|145.03|6.51554|13.3007
2335|62|53|hombre|90|95.8258|2.949|148.647|276.973|29.0399|19.8165
2336|386|42|hombre|343|55.6804|1.06338|182.06|179.425|12.6078|5.48021
2337|201|70|mujer|82|50.3598|1.87676|183.201|135.333|34.9025|12.9627
2338|352|59|mujer|265|57.1417|9.97053|82.9638|245.073|34.0729|4.5802
2339|474|99|hombre|254|96.7073|1.44036|1.11601|30.1232|25.7347|13.928
234|342|42|mujer|287|47.5329|8.98262|185.835|221.456|32.1035|9.64319
2340|265|99|mujer|291|11.6294|2.41989|84.6063|114.387|33.8095|10.4856
2341|358|92|hombre|385|19.9711|9.71733|131.755|64.6741|16.0959|5.80551
2342|150|8|mujer|61|82.8462|2.32073|79.3756|270.143|4.40757|0.103923
2343|335|15|hombre|229|5.41074|7.58249|57.9753|258.388|42.9173|6.82915
2344|477|77|hombre|478|95.2193|9.00203|82.0164|113.146|26.0595|13.1693
2345|349|14|mujer|329|8.43849|7.68661|68.6469|245.569|35.8413|16.15
2346|205|2|hombre|140|28.0615|8.12115|79.2202|153.718|37.7192|4.43538
2347|327|23|mujer|498|92.0456|6.36582|81.372|181.971|28.9152|5.927
2348|3|77|hombre|418|91.9563|2.21232|68.72|51.6185|20.2067|20.0253
2349|396|78|mujer|124|40.238|0.742045|106.507|175.993|17.2446|15.8692
235|313|35|hombre|358|48.9187|4.4393|80.1107|105.824|12.6475|16.5758
2350|44|56|hombre|357|85.7206|5.56202|42.9379|89.7223|3.38676|10.2742
2351|296|94|hombre|488|0.279746|4.1478|139.185|292.961|39.4327|4.61886
2352|314|45|mujer|93|42.2547|0.768677|14.7714|298.294|31.5447|0.943875
2353|229|22|mujer|456|68.6949|6.93749|106.17|135.124|33.5823|0.381169
2354|196|59|hombre|46|88.3583|6.77379|185.289|98.6468|20.1514|23.3891
2355|250|86|mujer|498|35.2342|9.79917|139.514|56.027|31.5343|0.781
2356|149|63|hombre|170|90.1535|9.89684|141.003|168.666|5.92115|8.32781
2357|55|69|mujer|170|28.6784|8.79141|171.137|257.544|13.6631|24.2296
2358|459|73|mujer|308|6.78116|6.96759|176.882|92.0876|19.1913|11.4421
2359|60|8|hombre|382|98.7601|4.47311|71.9361|13.9889|37.0189|6.78075
236|204|39|mujer|297|18.729|5.79746|134.738|167.182|11.7326|4.02736
2360|414|89|hombre|175|21.7815|7.19684|143.523|20.9872|2.49372|18.6861
2361|298|56|mujer|490|61.7052|9.17022|51.4358|47.6143|7.41995|21.3354
2362|433|53|hombre|249|19.9279|3.10171|130.119|281.214|40.826|16.8051
2363|386|80|mujer|359|45.3231|3.72362|197.728|16.9357|37.6606|15.9406
2364|393|32|mujer|119|32.0978|4.41624|41.3192|58.2591|32.0754|0.0297131
2365|29|78|hombre|390|17.4364|5.82902|35.7498|109.812|47.2892|15.4869
2366|286|41|hombre|31|95.5353|7.83861|26.9152|105.717|3.60372|19.7423
2367|328|90|mujer|295|15.6054|7.52182|146.459|104.804|13.3185|13.0887
2368|342|83|mujer|49|63.3768|5.00939|0.0590986|59.8724|25.4873|4.00852
2369|293|91|hombre|58|92.1078|6.9421|82.6131|259.889|11.9329|5.68248
237|337|3|hombre|309|94.7575|7.33666|194.351|87.8194|36.7178|23.5238
2370|388|77|hombre|412|61.3859|6.73286|90.8716|188.616|10.5812|9.75931
2371|160|70|mujer|249|90.9815|4.82307|108.943|150.021|14.1965|10.4627
2372|316|84|mujer|246|40.1831|0.587976|129.993|241.806|27.91|7.26242
2373|214|90|mujer|56|94.2687|6.26763|145.295|108.073|43.0591|21.5369
2374|365|57|hombre|414|74.3099|3.29544|89.335|110.326|3.09817|11.8757
2375|403|57|hombre|45|12.7997|8.02583|84.35|110.797|5.14955|1.86861
2376|21|10|hombre|88|95.4585|7.32429|111.618|51.5854|42.2619|7.48989
2377|265|13|mujer|143|98.8921|3.10592|161.802|215.647|10.0565|18.6462
2378|474|52|hombre|359|56.2221|1.94883|137.438|26.707|7.39105|19.9446
2379|226|16|mujer|46|99.8561|4.28323|108.07|144.911|5.48998|20.9068
238|459|5|hombre|490|55.1022|2.82159|22.2034|256.235|9.18297|15.7584
2380|267|6|mujer|438|45.6388|2.63671|70.9409|144.81|14.2642|17.6759
2381|127|17|hombre|310|72.34|7.66182|188.822|269.609|31.5563|4.73044
2382|253|20|hombre|217|57.426|1.04573|78.2597|114.066|34.5406|12.4955
2383|82|41|hombre|205|94.1383|8.89736|121.797|51.362|18.3045|1.33204
2384|43|29|hombre|345|85.3722|3.06225|79.7144|119.14|41.2728|9.14512
2385|397|95|mujer|495|4.91287|9.68303|189.706|149.865|39.0855|22.3182
2386|280|93|mujer|279|61.8974|1.54053|6.09164|146.054|37.5259|2.63055
2387|290|87|mujer|328|83.5951|0.900456|142.323|130.505|10.0599|3.63272
2388|432|67|hombre|112|43.1924|9.37926|74.4491|283.952|2.55393|11.0594
2389|6|51|mujer|115|65.1647|8.17268|45.7609|51.0563|2.99619|16.7227
239|129|20|mujer|200|69.1918|7.79829|94.3092|97.5806|31.5747|0.751638
2390|309|25|hombre|233|42.5941|2.20856|42.4574|78.4247|11.4859|4.45617
2391|176|45|mujer|49|2.95756|5.90411|29.8668|230.492|46.1181|23.8205
2392|147|19|hombre|441|75.6537|3.36779|198.676|248.799|45.9688|15.7748
2393|206|26|hombre|228|13.165|9.95998|44.3031|196.032|29.5683|24.0903
2394|201|96|mujer|113|73.9578|7.52807|196.936|190.898|22.6798|17.06
